資料年月	縣市別	鄉鎮市區	郵寄區號	性別	年齡級距	人數
10712	彰化縣	秀水鄉	504	男	50歲-54歲	1405
10712	彰化縣	秀水鄉	504	男	55歲-59歲	1584
10712	彰化縣	秀水鄉	504	男	60歲-64歲	1394
10712	彰化縣	秀水鄉	504	男	65歲-69歲	996
10712	彰化縣	秀水鄉	504	男	70歲-74歲	569
10712	彰化縣	秀水鄉	504	男	75歲-79歲	434
10712	彰化縣	秀水鄉	504	男	80歲以上	641
10712	彰化縣	秀水鄉	504	女	0歲-4歲	687
10712	彰化縣	秀水鄉	504	女	5歲-9歲	778
10712	彰化縣	秀水鄉	504	女	10歲-14歲	837
10712	彰化縣	秀水鄉	504	女	15歲-19歲	1184
10712	彰化縣	秀水鄉	504	女	20歲-24歲	1338
10712	彰化縣	秀水鄉	504	女	25歲-29歲	1353
10712	彰化縣	秀水鄉	504	女	30歲-34歲	1337
10712	彰化縣	秀水鄉	504	女	35歲-39歲	1528
10712	彰化縣	秀水鄉	504	女	40歲-44歲	1459
10712	彰化縣	秀水鄉	504	女	45歲-49歲	1282
10712	彰化縣	秀水鄉	504	女	50歲-54歲	1342
10712	彰化縣	秀水鄉	504	女	55歲-59歲	1430
10712	彰化縣	秀水鄉	504	女	60歲-64歲	1210
10712	彰化縣	秀水鄉	504	女	65歲-69歲	935
10712	彰化縣	秀水鄉	504	女	70歲-74歲	496
10712	彰化縣	秀水鄉	504	女	75歲-79歲	519
10712	彰化縣	秀水鄉	504	女	80歲以上	970
10712	彰化縣	竹塘鄉	525	男	0歲-4歲	221
10712	彰化縣	竹塘鄉	525	男	5歲-9歲	231
10712	彰化縣	竹塘鄉	525	男	10歲-14歲	326
10712	彰化縣	竹塘鄉	525	男	15歲-19歲	477
10712	彰化縣	竹塘鄉	525	男	20歲-24歲	466
10712	彰化縣	竹塘鄉	525	男	25歲-29歲	405
10712	彰化縣	竹塘鄉	525	男	30歲-34歲	432
10712	彰化縣	竹塘鄉	525	男	35歲-39歲	525
10712	彰化縣	竹塘鄉	525	男	40歲-44歲	655
10712	彰化縣	竹塘鄉	525	男	45歲-49歲	570
10712	彰化縣	竹塘鄉	525	男	50歲-54歲	608
10712	彰化縣	竹塘鄉	525	男	55歲-59歲	677
10712	彰化縣	竹塘鄉	525	男	60歲-64歲	604
10712	彰化縣	竹塘鄉	525	男	65歲-69歲	508
10712	彰化縣	竹塘鄉	525	男	70歲-74歲	362
10712	彰化縣	竹塘鄉	525	男	75歲-79歲	302
10712	彰化縣	竹塘鄉	525	男	80歲以上	425
10712	彰化縣	竹塘鄉	525	女	0歲-4歲	186
10712	彰化縣	竹塘鄉	525	女	5歲-9歲	204
10712	彰化縣	竹塘鄉	525	女	10歲-14歲	352
10712	彰化縣	竹塘鄉	525	女	15歲-19歲	452
10712	彰化縣	竹塘鄉	525	女	20歲-24歲	433
10712	彰化縣	竹塘鄉	525	女	25歲-29歲	389
10712	彰化縣	竹塘鄉	525	女	30歲-34歲	406
10712	彰化縣	竹塘鄉	525	女	35歲-39歲	497
10712	彰化縣	竹塘鄉	525	女	40歲-44歲	478
10712	彰化縣	竹塘鄉	525	女	45歲-49歲	448
10712	彰化縣	竹塘鄉	525	女	50歲-54歲	415
10712	彰化縣	竹塘鄉	525	女	55歲-59歲	429
10712	彰化縣	竹塘鄉	525	女	60歲-64歲	473
10712	彰化縣	竹塘鄉	525	女	65歲-69歲	443
10712	彰化縣	竹塘鄉	525	女	70歲-74歲	330
10712	彰化縣	竹塘鄉	525	女	75歲-79歲	387
10712	彰化縣	竹塘鄉	525	女	80歲以上	749
10712	彰化縣	線西鄉	507	男	0歲-4歲	296
10712	彰化縣	線西鄉	507	男	5歲-9歲	348
10712	彰化縣	線西鄉	507	男	10歲-14歲	364
10712	彰化縣	線西鄉	507	男	15歲-19歲	525
10712	彰化縣	線西鄉	507	男	20歲-24歲	586
10712	彰化縣	線西鄉	507	男	25歲-29歲	611
10712	彰化縣	線西鄉	507	男	30歲-34歲	660
10712	彰化縣	線西鄉	507	男	35歲-39歲	676
10712	彰化縣	線西鄉	507	男	40歲-44歲	714
10712	彰化縣	線西鄉	507	男	45歲-49歲	603
10712	彰化縣	線西鄉	507	男	50歲-54歲	605
10712	彰化縣	線西鄉	507	男	55歲-59歲	720
10712	彰化縣	線西鄉	507	男	60歲-64歲	605
10712	彰化縣	線西鄉	507	男	65歲-69歲	414
10712	彰化縣	線西鄉	507	男	70歲-74歲	248
10712	彰化縣	線西鄉	507	男	75歲-79歲	207
10712	彰化縣	線西鄉	507	男	80歲以上	327
10712	彰化縣	線西鄉	507	女	0歲-4歲	325
10712	彰化縣	線西鄉	507	女	5歲-9歲	324
10712	彰化縣	線西鄉	507	女	10歲-14歲	318
10712	彰化縣	線西鄉	507	女	15歲-19歲	462
10712	彰化縣	線西鄉	507	女	20歲-24歲	541
10712	彰化縣	線西鄉	507	女	25歲-29歲	607
10712	彰化縣	線西鄉	507	女	30歲-34歲	602
10712	彰化縣	線西鄉	507	女	35歲-39歲	721
10712	彰化縣	線西鄉	507	女	40歲-44歲	641
10712	彰化縣	線西鄉	507	女	45歲-49歲	510
10712	彰化縣	線西鄉	507	女	50歲-54歲	576
10712	彰化縣	線西鄉	507	女	55歲-59歲	627
10712	彰化縣	線西鄉	507	女	60歲-64歲	521
10712	彰化縣	線西鄉	507	女	65歲-69歲	426
10712	彰化縣	線西鄉	507	女	70歲-74歲	232
10712	彰化縣	線西鄉	507	女	75歲-79歲	226
10712	彰化縣	線西鄉	507	女	80歲以上	431
10712	彰化縣	芬園鄉	502	男	0歲-4歲	435
10712	彰化縣	芬園鄉	502	男	5歲-9歲	367
10712	彰化縣	芬園鄉	502	男	10歲-14歲	340
10712	彰化縣	芬園鄉	502	男	15歲-19歲	650
10712	彰化縣	芬園鄉	502	男	20歲-24歲	783
10712	彰化縣	芬園鄉	502	男	25歲-29歲	892
10712	彰化縣	芬園鄉	502	男	30歲-34歲	854
10712	彰化縣	芬園鄉	502	男	35歲-39歲	915
10712	彰化縣	芬園鄉	502	男	40歲-44歲	955
10712	彰化縣	芬園鄉	502	男	45歲-49歲	877
10712	彰化縣	芬園鄉	502	男	50歲-54歲	1003
10712	彰化縣	芬園鄉	502	男	55歲-59歲	1016
10712	彰化縣	芬園鄉	502	男	60歲-64歲	889
10712	彰化縣	芬園鄉	502	男	65歲-69歲	754
10712	彰化縣	芬園鄉	502	男	70歲-74歲	440
10712	彰化縣	芬園鄉	502	男	75歲-79歲	391
10712	彰化縣	芬園鄉	502	男	80歲以上	602
10712	彰化縣	芬園鄉	502	女	0歲-4歲	396
10712	彰化縣	芬園鄉	502	女	5歲-9歲	344
10712	彰化縣	芬園鄉	502	女	10歲-14歲	307
10712	彰化縣	芬園鄉	502	女	15歲-19歲	571
10712	彰化縣	芬園鄉	502	女	20歲-24歲	699
10712	彰化縣	芬園鄉	502	女	25歲-29歲	809
10712	彰化縣	芬園鄉	502	女	30歲-34歲	743
10712	彰化縣	芬園鄉	502	女	35歲-39歲	847
10712	彰化縣	芬園鄉	502	女	40歲-44歲	800
10712	彰化縣	芬園鄉	502	女	45歲-49歲	731
10712	彰化縣	芬園鄉	502	女	50歲-54歲	783
10712	彰化縣	芬園鄉	502	女	55歲-59歲	801
10712	彰化縣	芬園鄉	502	女	60歲-64歲	767
10712	彰化縣	芬園鄉	502	女	65歲-69歲	689
10712	彰化縣	芬園鄉	502	女	70歲-74歲	427
10712	彰化縣	芬園鄉	502	女	75歲-79歲	420
10712	彰化縣	芬園鄉	502	女	80歲以上	839
10712	彰化縣	花壇鄉	503	男	0歲-4歲	863
10712	彰化縣	花壇鄉	503	男	5歲-9歲	877
10712	彰化縣	花壇鄉	503	男	10歲-14歲	819
10712	彰化縣	花壇鄉	503	男	15歲-19歲	1261
10712	彰化縣	花壇鄉	503	男	20歲-24歲	1601
10712	彰化縣	花壇鄉	503	男	25歲-29歲	1840
10712	彰化縣	花壇鄉	503	男	30歲-34歲	1717
10712	彰化縣	花壇鄉	503	男	35歲-39歲	2107
10712	彰化縣	花壇鄉	503	男	40歲-44歲	1994
10712	彰化縣	花壇鄉	503	男	45歲-49歲	1691
10712	彰化縣	花壇鄉	503	男	50歲-54歲	1664
10712	彰化縣	花壇鄉	503	男	55歲-59歲	1807
10712	彰化縣	花壇鄉	503	男	60歲-64歲	1600
10712	彰化縣	花壇鄉	503	男	65歲-69歲	1254
10712	彰化縣	花壇鄉	503	男	70歲-74歲	658
10712	彰化縣	花壇鄉	503	男	75歲-79歲	566
10712	彰化縣	花壇鄉	503	男	80歲以上	711
10712	彰化縣	花壇鄉	503	女	0歲-4歲	758
10712	彰化縣	花壇鄉	503	女	5歲-9歲	801
10712	彰化縣	花壇鄉	503	女	10歲-14歲	767
10712	彰化縣	花壇鄉	503	女	15歲-19歲	1224
10712	彰化縣	花壇鄉	503	女	20歲-24歲	1480
10712	彰化縣	花壇鄉	503	女	25歲-29歲	1594
10712	彰化縣	花壇鄉	503	女	30歲-34歲	1610
10712	彰化縣	花壇鄉	503	女	35歲-39歲	1928
10712	彰化縣	花壇鄉	503	女	40歲-44歲	1720
10712	彰化縣	花壇鄉	503	女	45歲-49歲	1433
10712	彰化縣	花壇鄉	503	女	50歲-54歲	1616
10712	彰化縣	花壇鄉	503	女	55歲-59歲	1801
10712	彰化縣	花壇鄉	503	女	60歲-64歲	1579
10712	彰化縣	花壇鄉	503	女	65歲-69歲	1248
10712	彰化縣	花壇鄉	503	女	70歲-74歲	724
10712	彰化縣	花壇鄉	503	女	75歲-79歲	606
10712	彰化縣	花壇鄉	503	女	80歲以上	1025
10712	彰化縣	芳苑鄉	528	男	0歲-4歲	514
10712	彰化縣	芳苑鄉	528	男	5歲-9歲	442
10712	彰化縣	芳苑鄉	528	男	10歲-14歲	530
10712	彰化縣	芳苑鄉	528	男	15歲-19歲	880
10712	彰化縣	芳苑鄉	528	男	20歲-24歲	1086
10712	彰化縣	芳苑鄉	528	男	25歲-29歲	1047
10712	彰化縣	芳苑鄉	528	男	30歲-34歲	1015
10712	彰化縣	芳苑鄉	528	男	35歲-39歲	1285
10712	彰化縣	芳苑鄉	528	男	40歲-44歲	1435
10712	彰化縣	芳苑鄉	528	男	45歲-49歲	1399
10712	彰化縣	芳苑鄉	528	男	50歲-54歲	1595
10712	彰化縣	芳苑鄉	528	男	55歲-59歲	1440
10712	彰化縣	芳苑鄉	528	男	60歲-64歲	1229
10712	彰化縣	芳苑鄉	528	男	65歲-69歲	986
10712	彰化縣	芳苑鄉	528	男	70歲-74歲	663
10712	彰化縣	芳苑鄉	528	男	75歲-79歲	720
10712	彰化縣	芳苑鄉	528	男	80歲以上	1081
10712	彰化縣	芳苑鄉	528	女	0歲-4歲	463
10712	彰化縣	芳苑鄉	528	女	5歲-9歲	469
10712	彰化縣	芳苑鄉	528	女	10歲-14歲	451
10712	彰化縣	芳苑鄉	528	女	15歲-19歲	815
10712	彰化縣	芳苑鄉	528	女	20歲-24歲	997
10712	彰化縣	芳苑鄉	528	女	25歲-29歲	985
10712	彰化縣	芳苑鄉	528	女	30歲-34歲	927
10712	彰化縣	芳苑鄉	528	女	35歲-39歲	1185
10712	彰化縣	芳苑鄉	528	女	40歲-44歲	1170
10712	彰化縣	芳苑鄉	528	女	45歲-49歲	1081
10712	彰化縣	芳苑鄉	528	女	50歲-54歲	1013
10712	彰化縣	芳苑鄉	528	女	55歲-59歲	986
10712	彰化縣	芳苑鄉	528	女	60歲-64歲	965
10712	彰化縣	芳苑鄉	528	女	65歲-69歲	908
10712	彰化縣	芳苑鄉	528	女	70歲-74歲	807
10712	彰化縣	芳苑鄉	528	女	75歲-79歲	769
10712	彰化縣	芳苑鄉	528	女	80歲以上	1580
10712	彰化縣	鹿港鎮	505	男	0歲-4歲	1773
10712	彰化縣	鹿港鎮	505	男	5歲-9歲	2166
10712	彰化縣	鹿港鎮	505	男	10歲-14歲	2297
10712	彰化縣	鹿港鎮	505	男	15歲-19歲	2748
10712	彰化縣	鹿港鎮	505	男	20歲-24歲	3046
10712	彰化縣	鹿港鎮	505	男	25歲-29歲	3118
10712	彰化縣	鹿港鎮	505	男	30歲-34歲	3170
10712	彰化縣	鹿港鎮	505	男	35歲-39歲	3746
10712	彰化縣	鹿港鎮	505	男	40歲-44歲	3533
10712	彰化縣	鹿港鎮	505	男	45歲-49歲	2960
10712	彰化縣	鹿港鎮	505	男	50歲-54歲	3011
10712	彰化縣	鹿港鎮	505	男	55歲-59歲	3133
10712	彰化縣	鹿港鎮	505	男	60歲-64歲	2722
10712	彰化縣	鹿港鎮	505	男	65歲-69歲	2183
10712	彰化縣	鹿港鎮	505	男	70歲-74歲	1272
10712	彰化縣	鹿港鎮	505	男	75歲-79歲	988
10712	彰化縣	鹿港鎮	505	男	80歲以上	1437
10712	彰化縣	鹿港鎮	505	女	0歲-4歲	1598
10712	彰化縣	鹿港鎮	505	女	5歲-9歲	2029
10712	彰化縣	鹿港鎮	505	女	10歲-14歲	2086
10712	彰化縣	鹿港鎮	505	女	15歲-19歲	2366
10712	彰化縣	鹿港鎮	505	女	20歲-24歲	2694
10712	彰化縣	鹿港鎮	505	女	25歲-29歲	2785
10712	彰化縣	鹿港鎮	505	女	30歲-34歲	3092
10712	彰化縣	鹿港鎮	505	女	35歲-39歲	3721
10712	彰化縣	鹿港鎮	505	女	40歲-44歲	3381
10712	彰化縣	鹿港鎮	505	女	45歲-49歲	2850
10712	彰化縣	鹿港鎮	505	女	50歲-54歲	2872
10712	彰化縣	鹿港鎮	505	女	55歲-59歲	2920
10712	彰化縣	鹿港鎮	505	女	60歲-64歲	2646
10712	彰化縣	鹿港鎮	505	女	65歲-69歲	2234
10712	彰化縣	鹿港鎮	505	女	70歲-74歲	1387
10712	彰化縣	鹿港鎮	505	女	75歲-79歲	1184
10712	彰化縣	鹿港鎮	505	女	80歲以上	2148
10712	新北市	三峽區	237	男	0歲-4歲	2157
10712	新北市	三峽區	237	男	5歲-9歲	2905
10712	新北市	三峽區	237	男	10歲-14歲	2931
10712	新北市	三峽區	237	男	15歲-19歲	3595
10712	新北市	三峽區	237	男	20歲-24歲	3951
10712	新北市	三峽區	237	男	25歲-29歲	4091
10712	新北市	三峽區	237	男	30歲-34歲	3668
10712	新北市	三峽區	237	男	35歲-39歲	4242
10712	新北市	三峽區	237	男	40歲-44歲	4650
10712	新北市	三峽區	237	男	45歲-49歲	4406
10712	新北市	三峽區	237	男	50歲-54歲	4470
10712	新北市	三峽區	237	男	55歲-59歲	4410
10712	新北市	三峽區	237	男	60歲-64歲	3625
10712	新北市	三峽區	237	男	65歲-69歲	2638
10712	新北市	三峽區	237	男	70歲-74歲	1367
10712	新北市	三峽區	237	男	75歲-79歲	1106
10712	新北市	三峽區	237	男	80歲以上	1584
10712	新北市	三峽區	237	女	0歲-4歲	1944
10712	新北市	三峽區	237	女	5歲-9歲	2681
10712	新北市	三峽區	237	女	10歲-14歲	2776
10712	新北市	三峽區	237	女	15歲-19歲	3153
10712	新北市	三峽區	237	女	20歲-24歲	3602
10712	新北市	三峽區	237	女	25歲-29歲	3821
10712	新北市	三峽區	237	女	30歲-34歲	3541
10712	新北市	三峽區	237	女	35歲-39歲	4551
10712	新北市	三峽區	237	女	40歲-44歲	5031
10712	新北市	三峽區	237	女	45歲-49歲	4599
10712	新北市	三峽區	237	女	50歲-54歲	4718
10712	新北市	三峽區	237	女	55歲-59歲	4402
10712	新北市	三峽區	237	女	60歲-64歲	3668
10712	新北市	三峽區	237	女	65歲-69歲	2814
10712	新北市	三峽區	237	女	70歲-74歲	1571
10712	新北市	三峽區	237	女	75歲-79歲	1257
10712	新北市	三峽區	237	女	80歲以上	1793
10712	新北市	三芝區	252	男	0歲-4歲	243
10712	新北市	三芝區	252	男	5歲-9歲	331
10712	新北市	三芝區	252	男	10歲-14歲	370
10712	新北市	三芝區	252	男	15歲-19歲	592
10712	新北市	三芝區	252	男	20歲-24歲	772
10712	新北市	三芝區	252	男	25歲-29歲	908
10712	新北市	三芝區	252	男	30歲-34歲	671
10712	新北市	三芝區	252	男	35歲-39歲	791
10712	新北市	三芝區	252	男	40歲-44歲	820
10712	新北市	三芝區	252	男	45歲-49歲	887
10712	新北市	三芝區	252	男	50歲-54歲	1014
10712	新北市	三芝區	252	男	55歲-59歲	1084
10712	新北市	三芝區	252	男	60歲-64歲	986
10712	新北市	三芝區	252	男	65歲-69歲	771
10712	新北市	三芝區	252	男	70歲-74歲	420
10712	新北市	三芝區	252	男	75歲-79歲	334
10712	新北市	三芝區	252	男	80歲以上	493
10712	新北市	三芝區	252	女	0歲-4歲	253
10712	新北市	三芝區	252	女	5歲-9歲	294
10712	新北市	三芝區	252	女	10歲-14歲	365
10712	新北市	三芝區	252	女	15歲-19歲	571
10712	新北市	三芝區	252	女	20歲-24歲	714
10712	新北市	三芝區	252	女	25歲-29歲	736
10712	新北市	三芝區	252	女	30歲-34歲	604
10712	新北市	三芝區	252	女	35歲-39歲	758
10712	新北市	三芝區	252	女	40歲-44歲	713
10712	新北市	三芝區	252	女	45歲-49歲	844
10712	新北市	三芝區	252	女	50歲-54歲	987
10712	新北市	三芝區	252	女	55歲-59歲	973
10712	新北市	三芝區	252	女	60歲-64歲	856
10712	新北市	三芝區	252	女	65歲-69歲	716
10712	新北市	三芝區	252	女	70歲-74歲	412
10712	新北市	三芝區	252	女	75歲-79歲	389
10712	新北市	三芝區	252	女	80歲以上	622
10712	新北市	三重區	241	男	0歲-4歲	5667
10712	新北市	三重區	241	男	5歲-9歲	7538
10712	新北市	三重區	241	男	10歲-14歲	7309
10712	新北市	三重區	241	男	15歲-19歲	9530
10712	新北市	三重區	241	男	20歲-24歲	11419
10712	新北市	三重區	241	男	25歲-29歲	13138
10712	新北市	三重區	241	男	30歲-34歲	13686
10712	新北市	三重區	241	男	35歲-39歲	16311
10712	新北市	三重區	241	男	40歲-44歲	16555
10712	新北市	三重區	241	男	45歲-49歲	14155
10712	新北市	三重區	241	男	50歲-54歲	13665
10712	新北市	三重區	241	男	55歲-59歲	13989
10712	新北市	三重區	241	男	60歲-64歲	13607
10712	新北市	三重區	241	男	65歲-69歲	11177
10712	新北市	三重區	241	男	70歲-74歲	6100
10712	新北市	三重區	241	男	75歲-79歲	4419
10712	新北市	三重區	241	男	80歲以上	4501
10712	新北市	三重區	241	女	0歲-4歲	5319
10712	新北市	三重區	241	女	5歲-9歲	7178
10712	新北市	三重區	241	女	10歲-14歲	6830
10712	新北市	三重區	241	女	15歲-19歲	8742
10712	新北市	三重區	241	女	20歲-24歲	10555
10712	新北市	三重區	241	女	25歲-29歲	12103
10712	新北市	三重區	241	女	30歲-34歲	12925
10712	新北市	三重區	241	女	35歲-39歲	16315
10712	新北市	三重區	241	女	40歲-44歲	16648
10712	新北市	三重區	241	女	45歲-49歲	14690
10712	新北市	三重區	241	女	50歲-54歲	14918
10712	新北市	三重區	241	女	55歲-59歲	16355
10712	新北市	三重區	241	女	60歲-64歲	15452
10712	新北市	三重區	241	女	65歲-69歲	13091
10712	新北市	三重區	241	女	70歲-74歲	7045
10712	新北市	三重區	241	女	75歲-79歲	5206
10712	新北市	三重區	241	女	80歲以上	6593
10712	新北市	中和區	235	男	0歲-4歲	6051
10712	新北市	中和區	235	男	5歲-9歲	7707
10712	新北市	中和區	235	男	10歲-14歲	6962
10712	新北市	中和區	235	男	15歲-19歲	9453
10712	新北市	中和區	235	男	20歲-24歲	11308
10712	新北市	中和區	235	男	25歲-29歲	12873
10712	新北市	中和區	235	男	30歲-34歲	13456
10712	新北市	中和區	235	男	35歲-39歲	17020
10712	新北市	中和區	235	男	40歲-44歲	17650
10712	新北市	中和區	235	男	45歲-49歲	15645
10712	新北市	中和區	235	男	50歲-54歲	14733
10712	新北市	中和區	235	男	55歲-59歲	14694
10712	新北市	中和區	235	男	60歲-64歲	14325
10712	新北市	中和區	235	男	65歲-69歲	12715
10712	新北市	中和區	235	男	70歲-74歲	7348
10712	新北市	中和區	235	男	75歲-79歲	4311
10712	新北市	中和區	235	男	80歲以上	5676
10712	新北市	中和區	235	女	0歲-4歲	5566
10712	新北市	中和區	235	女	5歲-9歲	7179
10712	新北市	中和區	235	女	10歲-14歲	6378
10712	新北市	中和區	235	女	15歲-19歲	8557
10712	新北市	中和區	235	女	20歲-24歲	10773
10712	新北市	中和區	235	女	25歲-29歲	11720
10712	新北市	中和區	235	女	30歲-34歲	12986
10712	新北市	中和區	235	女	35歲-39歲	16987
10712	新北市	中和區	235	女	40歲-44歲	18159
10712	新北市	中和區	235	女	45歲-49歲	16391
10712	新北市	中和區	235	女	50歲-54歲	16398
10712	新北市	中和區	235	女	55歲-59歲	17742
10712	新北市	中和區	235	女	60歲-64歲	17748
10712	新北市	中和區	235	女	65歲-69歲	15720
10712	新北市	中和區	235	女	70歲-74歲	8973
10712	新北市	中和區	235	女	75歲-79歲	5947
10712	新北市	中和區	235	女	80歲以上	6885
10712	新北市	五股區	248	男	0歲-4歲	1440
10712	新北市	五股區	248	男	5歲-9歲	1813
10712	新北市	五股區	248	男	10歲-14歲	1833
10712	新北市	五股區	248	男	15歲-19歲	2407
10712	新北市	五股區	248	男	20歲-24歲	3054
10712	新北市	五股區	248	男	25歲-29歲	3423
10712	新北市	五股區	248	男	30歲-34歲	2994
10712	新北市	五股區	248	男	35歲-39歲	3670
10712	新北市	五股區	248	男	40歲-44歲	3659
10712	新北市	五股區	248	男	45歲-49歲	3265
10712	新北市	五股區	248	男	50歲-54歲	3524
10712	新北市	五股區	248	男	55歲-59歲	3501
10712	新北市	五股區	248	男	60歲-64歲	2744
10712	新北市	五股區	248	男	65歲-69歲	2008
10712	新北市	五股區	248	男	70歲-74歲	995
10712	新北市	五股區	248	男	75歲-79歲	646
10712	新北市	五股區	248	男	80歲以上	1014
10712	新北市	五股區	248	女	0歲-4歲	1272
10712	新北市	五股區	248	女	5歲-9歲	1595
10712	新北市	五股區	248	女	10歲-14歲	1647
10712	新北市	五股區	248	女	15歲-19歲	2190
10712	新北市	五股區	248	女	20歲-24歲	2914
10712	新北市	五股區	248	女	25歲-29歲	2980
10712	新北市	五股區	248	女	30歲-34歲	2928
10712	新北市	五股區	248	女	35歲-39歲	3570
10712	新北市	五股區	248	女	40歲-44歲	3614
10712	新北市	五股區	248	女	45歲-49歲	3275
10712	新北市	五股區	248	女	50歲-54歲	3581
10712	新北市	五股區	248	女	55歲-59歲	3566
10712	新北市	五股區	248	女	60歲-64歲	2917
10712	新北市	五股區	248	女	65歲-69歲	2128
10712	新北市	五股區	248	女	70歲-74歲	1214
10712	新北市	五股區	248	女	75歲-79歲	1007
10712	新北市	五股區	248	女	80歲以上	1103
10712	新北市	八里區	249	男	0歲-4歲	655
10712	新北市	八里區	249	男	5歲-9歲	787
10712	新北市	八里區	249	男	10歲-14歲	708
10712	新北市	八里區	249	男	15歲-19歲	1046
10712	新北市	八里區	249	男	20歲-24歲	1332
10712	新北市	八里區	249	男	25歲-29歲	1452
10712	新北市	八里區	249	男	30歲-34歲	1249
10712	新北市	八里區	249	男	35歲-39歲	1437
10712	新北市	八里區	249	男	40歲-44歲	1498
10712	新北市	八里區	249	男	45歲-49歲	1481
10712	新北市	八里區	249	男	50歲-54歲	1633
10712	新北市	八里區	249	男	55歲-59歲	1753
10712	新北市	八里區	249	男	60歲-64歲	1360
10712	新北市	八里區	249	男	65歲-69歲	974
10712	新北市	八里區	249	男	70歲-74歲	539
10712	新北市	八里區	249	男	75歲-79歲	368
10712	新北市	八里區	249	男	80歲以上	510
10712	新北市	八里區	249	女	0歲-4歲	546
